movie_id,movielens_title,movielens_genres,tmdb_id,imdb_id,media_type,tmdb_source,tmdb_title,original_title,overview,poster_path,poster_url,backdrop_path,release_date,runtime,vote_average,vote_count,popularity,original_language,tmdb_genres,adult
5447,Sunshine State (2002),Drama,57022,0286179,movie,tmdb_movie,阳光天堂,Sunshine State,"　　一年一度的海盗节即将举行的前夕，黛兹瑞带着她的新婚丈夫瑞德回到了阔别十几年的家乡——迪勒那海滩。和以居住白人为主的林肯海滩一样，迪瑞那海滩不仅是大西洋海岸线上风景最为优美的海滩之一，也是当地黑人心中的一块圣地，因为，据生活在这里的长者说，早在一百多年前，是他们的祖辈把曾经的沼泽建造成今天这样一个美不胜收的圣地。
 　　尽管离开家乡已有十几年的时间，但当初因为未婚先孕的旧事依然在熟悉的几个朋友之间被再次提起。然而，与不堪回忆的未婚先孕这件往事相比，一件更为重大的事情正在整个迪勒那海滩悄悄地进行。
 　　为了开发迪勒那的旅游资源，并继而把迪勒那建成富人居住的风景区，圣地地产公司在政府的帮助下，开始不顾当地黑人意愿地规划迪勒那开发用地。尽管老一点的居民积极组织抗议聚会，但隆隆的推土机并没有因此而放慢前进的速度。
 　　直到有一天，在被推土机锨开的地下发现一堆后来被证实是早期印地安人的头颅遗骨时，地产商才暂时停下继续推进的步伐。但尽管如此，多年以后，当现代文明的步伐一步步吞噬着迪勒那海滩时，一个“我们能为印地安人做些什么？”的诘问，仍然萦绕在当地长者和黛兹瑞的心头。",/8OsgdG53vzF5uC8pCE61SA1tiNF.jpg,https://image.tmdb.org/t/p/w500/8OsgdG53vzF5uC8pCE61SA1tiNF.jpg,/kAyMSlYrrvvMg2v9TaDvF9nVVS8.jpg,2002-06-21,141,6.384,43,0.7823,en,剧情,f
5448,Hey Arnold! The Movie (2002),Adventure|Animation|Children|Comedy,17710,0314166,movie,tmdb_movie,大头仔天空,Hey Arnold! The Movie,生活在大都市里，很多时候意味着现代化的隔离，繁华难以掩盖心灵的孤单与寂寞。但对于生活在一个看上去有些古怪的社区的阿诺德来说，生活变成了一种亲密与温馨。这个热爱运动，穿着笔挺衣服，带着墨镜并且长着橄榄球一样脑壳的四年级学生，与他的爷爷奶奶一起生活在这里，和他的朋友杰拉尔德以及对他又爱又恨的海尔格一起享受着美好的童年时光。但是当贪婪的商业大亨史艾克煽动市长，准备将社区房地产收购用来建设他的伟大商业街区的时候，阿诺德他们的生活面临着最大的挑战。他与杰拉尔德一起，制定计划，并在“超级英雄”圣布里奇特和声音低沉的神秘人的帮助下，与史艾克和他的党羽们开始了一场“社区保卫战”。他们能在推土机把这些老房子被铲平前找到那份关键性的文件么？还是在下一部阿诺德的系列影片中他们只能异地而居了呢？让我们看下去吧。,/etxcq4qiFNi5p0q71APw8MNzPPT.jpg,https://image.tmdb.org/t/p/w500/etxcq4qiFNi5p0q71APw8MNzPPT.jpg,/1pEMcogCLU2z9s3Vl10UUKswLLk.jpg,2002-06-28,76,6.492,376,1.1564,en,动画|喜剧|家庭|冒险|剧情|惊悚,f
5449,Mr. Deeds (2002),Comedy|Romance,2022,0280590,movie,tmdb_movie,迪兹先生,Mr. Deeds,　　迪兹是一个来自于偏僻小镇的平凡的轻人。某一日，一笔从天而降的巨款结束了他平静的生活。原来，迪兹病重的叔父是一个有钱有势的超级富豪，经营着价值400亿的传媒公司，不久于世的他将公司作为遗产赠送给了迪兹，同时也引出了一个有笑有泪的喜剧故事。成为了亿万富豪后，善良的迪兹并没有改变自己行为处事的方式，利用这笔珍贵的财富，迪兹为小镇做了许多善事，他的诚恳为他赢得了人气和尊重。但并不是每一个人都像迪兹一样善良坦诚，贝碧就是其中的一个。受上司所托，她隐藏真实目的来到了迪兹的身边，企图挖到什么不得了的猛料，但随着时间的推移，她发现迪兹不仅是一个真正的正人君子，还是一个难得的值得托付终身的好男人。,/7gGk3pkpRsNlJ4PrJgEfgY9PG43.jpg,https://image.tmdb.org/t/p/w500/7gGk3pkpRsNlJ4PrJgEfgY9PG43.jpg,/7P3VyWQTnZOYIQnk5seM0YQ9ucg.jpg,2002-06-28,96,5.924,2538,3.8226,en,喜剧|爱情,f
5450,Lovely & Amazing (2001),Comedy|Drama|Romance,50035,0258273,movie,tmdb_movie,美丽与动人,Lovely & Amazing,　　由美国独立制片界著名的女导演尼科尔·哈罗芬瑟(Nicole Holofcener)自编自导，影片围绕一位母亲(布兰达·布雷辛)和她的三个女儿以多线式的形式展开叙述，是一部关于爱情、事业和家庭的轻喜剧。,/4HZ7Y7N4KHapO5ylOY8BePQYC5X.jpg,https://image.tmdb.org/t/p/w500/4HZ7Y7N4KHapO5ylOY8BePQYC5X.jpg,/k61yNqKbQjokBZh2bvmXjieuSnH.jpg,2002-08-02,92,6.100,89,0.7817,en,喜剧|剧情|爱情,f
5451,Pumpkin (2002),Comedy|Drama|Romance,9719,0265591,movie,tmdb_movie,南瓜向前冲,Pumpkin,,/25qW6cO2zqYBpqTw8BBIhBIUpl4.jpg,https://image.tmdb.org/t/p/w500/25qW6cO2zqYBpqTw8BBIhBIUpl4.jpg,/1QQZbcIZU9tF3fOZRV8fr1Wb3De.jpg,2002-06-28,118,5.765,117,0.8743,en,喜剧|剧情|爱情,f
5452,Look Who's Talking Now (1993),Children|Comedy|Romance,11982,0107438,movie,tmdb_movie,Look Who's Talking Now!,Look Who's Talking Now!,,/73JahFiizkMVsrrslXInmNK54nC.jpg,https://image.tmdb.org/t/p/w500/73JahFiizkMVsrrslXInmNK54nC.jpg,/nGwlHqVQjPjRPPxEiJuaXYoOuIl.jpg,1993-11-05,96,5.359,1102,1.7978,en,爱情|喜剧|家庭,f
5453,Lost in Yonkers (1993),Comedy|Drama,27224,0107443,movie,tmdb_movie,Lost in Yonkers,Lost in Yonkers,,/9COy4RAhPzOw1ICecKMYQCexTgm.jpg,https://image.tmdb.org/t/p/w500/9COy4RAhPzOw1ICecKMYQCexTgm.jpg,/6GKi4QB60Vw9pDxoOKUosXh2LYk.jpg,1993-05-14,114,6.344,45,0.2953,en,剧情|喜剧,f
5454,Mo' Money (1992),Comedy|Romance,12251,0104897,movie,tmdb_movie,Mo' Money,Mo' Money,,/tLbKMopp46m5i3hukmFkQdCzfDR.jpg,https://image.tmdb.org/t/p/w500/tLbKMopp46m5i3hukmFkQdCzfDR.jpg,/5ra8ddenBkIGKfk2nB9IfvsVxvT.jpg,1992-07-24,97,5.545,155,1.4612,en,动作|喜剧|犯罪|爱情|惊悚|剧情,f
5455,"Object of Beauty, The (1991)",Comedy|Drama,88818,0102573,movie,tmdb_movie,美丽的谎言,The Object of Beauty,　　雅各与汀娜是对欢喜冤家，同居两年来，俩人唯一的梦想就是带著大把钞票，到南美洲享受那怡人的艳阳。雅各是个不切实际的男子，好逸恶劳，汀娜则是浪漫而虚荣的妇人，在伦敦一处高级旅馆过日子，但高价的消费，已逼得他俩不得不拿出最后宝物－「亨利摩尔」钢塑典押，却被旅馆中女佣芬偷走携返家中私藏。雅各与汀娜在惊慌失措之余，私下却互相猜疑对方私藏，芬得知该宝物价值非凡，便偷偷将之放回原主房中……,/vtxTzSrjCDH7Ray4RK8FPUrrlSy.jpg,https://image.tmdb.org/t/p/w500/vtxTzSrjCDH7Ray4RK8FPUrrlSy.jpg,/4r01MVXD2iUc7bv9q5K9dGvL4CF.jpg,1991-04-12,103,5.200,48,0.5643,en,剧情|喜剧|犯罪,f
5456,Wagons East (1994),Comedy|Western,30114,0111653,movie,tmdb_movie,Wagons East!,Wagons East!,,/xRYheMiWnjdvUFuXmb1IzjbO9kz.jpg,https://image.tmdb.org/t/p/w500/xRYheMiWnjdvUFuXmb1IzjbO9kz.jpg,/5uf31DQxAFPtveULkEC8a70iPQA.jpg,1994-08-16,107,4.900,110,1.3231,en,冒险|喜剧|西部,f
5457,Zebrahead (1992),Drama,70489,0105885,movie,tmdb_movie,Zebrahead,Zebrahead,,/yM5faEnpRmYHGyMerTY1GZUErUy.jpg,https://image.tmdb.org/t/p/w500/yM5faEnpRmYHGyMerTY1GZUErUy.jpg,/xoXioy0KWBbHAH8keeCVlGOe77d.jpg,1992-10-23,102,5.682,22,0.3243,en,剧情|爱情,f
5458,Like Mike (2002),Children|Comedy|Fantasy,21972,0308506,movie,tmdb_movie,小鬼魔鞋,Like Mike,对于14岁的男孩凯文（宝娃 Bow Wow 饰）来说，能够成为入驻NBA的超级篮球巨星一直以来都是他的梦想，为了实现这个梦想，他每天都做着不懈的努力。遗憾的是，梦想和现实之间的距离的遥远的，站在篮球场上，身形单薄的凯文成为了众矢之的。  一次偶然中，凯文捡到了一双球鞋，在球鞋上，写着“MJ”两个字母，对篮球十分关注的凯文立刻就认出，这双鞋属于他的偶像——篮球飞人迈克尔乔丹。在欣喜若狂之中，凯文穿上了乔丹的球鞋，意外地，他发现自己竟然拥有了如同飞人一般的体能和技巧，凭借着这双球鞋，他在球队中出尽了风头，甚至成为了NBA有史以来最年轻的选手，成功的达成了梦想。,/9HSaQmu1QwzvUE7R97RGoDqjTv5.jpg,https://image.tmdb.org/t/p/w500/9HSaQmu1QwzvUE7R97RGoDqjTv5.jpg,/lh0uM88KjXsmRzWXUGAGWJ0AOJR.jpg,2002-07-03,99,6.120,569,2.9339,en,喜剧|家庭|奇幻,f
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi,608,0120912,movie,tmdb_movie,黑衣人2,Men in Black II,故事发生在第一部的四年之后，此时特警K（汤姆•李•琼斯 饰）已经退休，成为一名普通的邮局局长，而J（威尔•史密斯 饰）则继续从事MIB的工作。卡洛瑟星邪恶女王蛇莲娜来到地球需找宇宙能量“萨塔之星”，占领了MIB的总部。而当年逃亡到地球的萨塔公主萝娜曾请求MIB把 “萨塔之星”藏在地球，全面负责这件事情的K为了地球的安全，拒绝了她。面对来势汹汹的蛇莲娜，MIB派J去寻找k，调查当年事件的真相，怎样说服失去记忆的K相信外星人的存在，成了J面临的第一个难题…,/qBYEgsSICrjWFdhqTZGHS7ussVg.jpg,https://image.tmdb.org/t/p/w500/qBYEgsSICrjWFdhqTZGHS7ussVg.jpg,/o1l6OCqA3pYDZHIc5L1s7CEzCMv.jpg,2002-07-03,88,6.388,10689,7.4243,en,动作|喜剧|科幻,f
5460,"Powerpuff Girls, The (2002)",Action|Animation|Children|Comedy,59387,0289408,movie,tmdb_movie,飞天小女警大电影,The Powerpuff Girls Movie,小镇村是一个满是犯罪的城市，居民们生活得提心吊胆。有一天，尤教授从超级市场买了糖、香料和各种美好的东西，原本打算做出世上最完美的小女孩，却被他的助手—一只爱捣蛋的猴子啾啾推了一把，不小心打破了装有化学物X的容器，化学物X就这样加进了完美小女孩的成分之中，引起一阵爆炸，就这样，飞天小女警的故事开始了。,/yAFalW8UtdJg1z1gPjXx8C1sXZq.jpg,https://image.tmdb.org/t/p/w500/yAFalW8UtdJg1z1gPjXx8C1sXZq.jpg,/9JYhHvfdLC0rUI1AtXyw6l4bUpV.jpg,2002-07-03,73,6.800,351,2.0802,en,动画|动作|家庭,f
5461,Me Without You (2001),Comedy|Drama,26290,0263725,movie,tmdb_movie,没有你的我,Me Without You,,/424IEKHWFSH9TNBzNLcwCVzjpDs.jpg,https://image.tmdb.org/t/p/w500/424IEKHWFSH9TNBzNLcwCVzjpDs.jpg,/2nAmg0N5rG88tHCckbbCBWuG8F1.jpg,2001-11-01,107,6.468,62,0.5196,en,剧情,f
5462,"Crocodile Hunter: Collision Course, The (2002)",Adventure|Comedy,17043,0305396,movie,tmdb_movie,鳄鱼猎手：激情之旅,The Crocodile Hunter: Collision Course,史蒂夫·艾尔文(本人饰)是澳洲的一个具有传奇性的野生动物保护者，一直为了自己的事业而奋斗不懈，顽强的与偷猎者进行体力与脑力的斗争。而这一次，他又发现一些“偷猎者”正在围剿一只野生鳄鱼。正义感十足的他勇敢出发，殊不知这些偷猎者原来有惊人的来历。他们是美国政府派来的秘密侦探，此行目的是为了一个珍贵的电子芯片。那个可怜无辜的鳄鱼就是因为误吞了它才引来这场杀身大祸的。 于是，一场各怀目的的较量在澳洲神秘的野生地带展开，同时也为我们展示了一个美丽却充满危险的澳洲风情。,/8JyI97jCN1BIzdTjWfIxV4GKlyw.jpg,https://image.tmdb.org/t/p/w500/8JyI97jCN1BIzdTjWfIxV4GKlyw.jpg,/aA2vwXBjONLtInbR7i6OI4SuWOr.jpg,2002-07-26,90,5.412,113,0.5999,en,家庭|冒险|喜剧|动作,f
5463,Reign of Fire (2002),Action|Adventure|Fantasy,6278,0253556,movie,tmdb_movie,火龙帝国,Reign of Fire,　　故事发生在2084年的英国伦敦，一次偶然中，十二岁的小奎因（Ben Thornton 饰）发现了一条沉睡的巨龙，巨龙苏醒了，奎因的母亲和许多无辜的人类死在了巨龙的焰火之下。一转眼二十年过去，在此期间，巨龙在地球上安居落户繁衍生息，它们残忍的杀害和驱逐人类，霸占了人类赖以生存的家园。  　　仅存的人类们聚集到了一间古堡里，那里是他们最后的防线，而他们的领头人不是别人，正是已经长大成人的奎因（克里斯蒂安·贝尔 Christian Bale 饰）。一个名叫丹顿（马修·麦康纳 Matthew McConaughey 饰）的男人的出现改变了人类所面临的局面，他希望找到能够协助他的勇士，同他一起去斩杀巨龙。丹顿的行为很快遭到了巨龙的报复，古堡被毁，人类再次流离失所，被逼得走投无路的奎因明白，除了奋起反击，他们再无退路。,/1BxelEUo9VqMDotBsYQTcaPc3hc.jpg,https://image.tmdb.org/t/p/w500/1BxelEUo9VqMDotBsYQTcaPc3hc.jpg,/gAozjuCvXYyrxhpkb0P4SuLnEkV.jpg,2002-07-09,101,6.209,2465,5.5120,en,冒险|动作|奇幻,f
5464,Road to Perdition (2002),Crime|Drama,4147,0257044,movie,tmdb_movie,毁灭之路,Road to Perdition,"　 1930年代，芝加哥。美国实行禁酒令，道德观念保守，而这个年代却是个堕落而充满暴力的年代。芝加哥的地下世界被卡波尼黑帮分子牢牢控制。芝加哥所在的伊利诺伊州是意大利和爱尔兰暴徒聚集的地方。在这个州的洛克岛，爱尔兰裔的鲁尼（保罗·纽曼），人称“老头约翰”，控制着这里的生意。他的社区里居住的多是爱尔兰移民和他们的后裔。鲁尼的助手是他的儿子库纳尔（丹尼尔·克雷格），和“养子”迈克尔·奥苏利文（汤姆·汉克斯）。奥苏利文在圈子内有“死亡天使”之名，是个令人生畏的职业杀手；但他同时却有他的同情心和正直的一面，更重要的是他十分看重自己的家庭，忠实于妻子和两个儿子，从不抽烟喝酒，家庭生活中规中矩。多年来他努力在杀手和丈夫父亲的角色间保持着平衡。　　然而变故突然降临。他的两个儿子小迈克尔和彼德虽然不知道父亲是干什么的，却一直当他是自己的英雄，十分崇拜。小迈克尔12岁了，渐渐懂事，他非常想知道父亲的职业。于是有一天父亲和库纳尔出去办事时他悄悄藏在了汽车里。不久以后小迈克尔目睹了一起杀人事件，而自己的父亲是杀手。　　帮派里的人担心迈克尔会泄露看见的一切。奥苏利文只说了一句：他是我的儿子。然而这并不能让其他人放心。小迈克尔还没来得及理解真实世界的种种和自己的父亲，他的母亲和弟弟已经被人杀害，而他和父亲本是这场杀戮的目标。　　父子两人开始逃亡。尽管儿子哀求他不要再有任何暴力，奥苏利文还是决定向鲁尼复仇。鲁尼和库纳尔都躲了起来,奥苏利文决定一一袭击他们的生意据点,直到他们出来应战。　　这个计划却使他同卡波尼派发生了冲突，他们因为与鲁尼有生意往来，奥苏利文的行动使他们的利益受到了损害。于是他们派出杀手马奎尔追踪奥苏利文和迈克尔。马奎尔(裘德·洛)原来是个记者，从事杀手行业之后外号就叫“记者”，他的任务只有一个：杀死这父子俩。",/kBxURaP3aoehPDO42IBs6EvelcS.jpg,https://image.tmdb.org/t/p/w500/kBxURaP3aoehPDO42IBs6EvelcS.jpg,/cDDyZ2qtBzNAepdTbgxKfFcxREl.jpg,2002-07-12,117,7.355,4009,3.9781,en,犯罪|剧情|惊悚,f
5465,All About Lily Chou-Chou (Riri Shushu no subete) (2001),Crime|Drama|Thriller,16664,0297721,movie,tmdb_movie,关于莉莉周的一切,リリイ・シュシュのすべて,　　莲见雄一（市原隼人 饰）与母亲、继父、弟弟生活在一个幽静的小城里。他跟同班同学星野修介（忍成修吾 饰）同在剑道部，两人成为好朋友。星野本来是一个品学兼优的学生，却遭到了同学的嫉妒。当暑假时一群同学自冲绳回来以后，星野变了一个人似的。接着星野开始以欺负同学为乐，而且手段残忍，雄一也不能幸免。雄一性格孤僻，喜欢歌手莉莉周，在自己建立的莉莉周论坛上他认识了一个叫“青猫”的人。雄一与青猫都过着不容易的生活，两人互相鼓励，并约定在莉莉周的演唱会上见面，“青猫”的出现令雄一十分惊讶。,/ibBFYaZK5hRLaH4mrlibxG7tPH3.jpg,https://image.tmdb.org/t/p/w500/ibBFYaZK5hRLaH4mrlibxG7tPH3.jpg,/nZ7PeP09wioVQppxopmXHUfrAn1.jpg,2001-10-06,146,7.436,295,4.8976,ja,剧情|犯罪,f
5466,My Wife is an Actress (Ma Femme est une Actrice) (2001),Comedy|Drama|Romance,14651,0269499,movie,tmdb_movie,人人爱上我老婆,Ma femme est une actrice,对于大部分男人来说，能娶一个明星老婆似乎是梦寐以求的福利，当全世界都仰慕的对象躺在你身边的时候，那种感觉美妙到无法形容。可当伊万（伊万·阿达勒 Yvan Attal 饰）娶了夏洛特（夏洛特·甘斯布 Charlotte Gainsbourg 饰）为妻后才发现，事实并非想象中的美好。夏洛特是一位风头正劲的女明星，走在街上被粉丝索取签名要求合照已经成为了家常便饭。身为夏洛特的丈夫，虽然自己也是事业有成的体育新闻记者，但当看到妻子被这么多陌生人爱慕和拥簇的时候，心里难免有些不是滋味。一开始是小小的误会和马上就能和好的争吵，逐渐发展成无法挽回的裂痕，再加上亲人们的搅和，这一段曾经两情相悦的情缘能够走到天长地久吗？,/fDAbJK7FIEYBkMyNvBWPGlmcFKc.jpg,https://image.tmdb.org/t/p/w500/fDAbJK7FIEYBkMyNvBWPGlmcFKc.jpg,/v1LKZdVjw8jP8rn33EfCEECFlVk.jpg,2001-11-14,92,6.090,72,0.5139,fr,喜剧|爱情,f
5467,Never Again (2001),Comedy|Romance,96238,0244094,movie,tmdb_movie,到此为止,Never Again,,/oNPg56hNSdAdr9ttVYwVtxbBIrM.jpg,https://image.tmdb.org/t/p/w500/oNPg56hNSdAdr9ttVYwVtxbBIrM.jpg,,2001-03-11,98,4.200,10,0.8868,en,喜剧|爱情,f
5468,20 Million Miles to Earth (1957),Sci-Fi,15096,0050084,movie,tmdb_movie,金星怪兽,20 Million Miles to Earth,,/tPwYAfyXoPwOZjkPhciOa7BVVEY.jpg,https://image.tmdb.org/t/p/w500/tPwYAfyXoPwOZjkPhciOa7BVVEY.jpg,/pvNE91iHqQlowSOwKHXgWV0gCaM.jpg,1957-06-01,82,6.300,170,0.8513,en,科幻|恐怖,f
5469,Grand Theft Auto (1977),Action|Comedy,19731,0076100,movie,tmdb_movie,疯狂恋爱跑天下,Grand Theft Auto,,/1EiL5frCBC9BQV9LHau4bAzgMOE.jpg,https://image.tmdb.org/t/p/w500/1EiL5frCBC9BQV9LHau4bAzgMOE.jpg,/2ukyfTI95R42yaTWBk76n8quiBL.jpg,1977-06-16,84,5.200,57,0.9085,en,喜剧|动作|犯罪|冒险|爱情|惊悚,f
5470,The Importance of Being Earnest (1952),Comedy|Romance,20324,0044744,movie,tmdb_movie,贵在真诚,The Importance of Being Earnest,"　　乡绅沃辛（Michael Redgrave 饰）来到伦敦城内拜访阿尔及（Michael Denison 饰），而实际目的是后者的表妹格温多兰，为了便于探望格温多兰，沃辛虚构了一位伦敦的不肖昆仲欧内斯特。阿尔及对沃辛在乡下监护的姑娘西西莉情有独钟，于是出面帮助沃辛向格温多兰求婚，尽管欧内斯特（真诚）这个假名对姑娘有莫名的吸引力，但沃辛的弃儿出身让未来岳母一口回绝。阿尔及在沃辛之前赶到他乡下的住处，装作欧内斯特如愿结识了西西莉，未几沃辛与格温多兰母女先后抵达，虚拟人物“欧内斯特先生”的骗局终被揭穿，两位男士一时手足无措，但突然浮出水面的一段陈年往事，让两对恋人的前途峰回路转。
 　　本片根据王尔德同名作品改编。",/ahHp1nOjLTWBdLCofxjLYMVqqgs.jpg,https://image.tmdb.org/t/p/w500/ahHp1nOjLTWBdLCofxjLYMVqqgs.jpg,/inQrNyGxELqWxzPuam45WQpfvEy.jpg,1952-06-02,95,7.214,124,0.6849,en,喜剧,f
